'ch	χ
olau	ɔlaɨ̯
olau	ɔlɛ
olchi	ɔlχɪ
olddodiad	oːlðɔdjad
oleuadau	ɔleɨ̯ada
oleuadau	ɔleɨ̯adaɨ̯
oleuadau	ɔleɨ̯adɛ
olew olewydd	ɔlɛu̯ɔlɛu̯ɨ̞ð
olewydd	ɔlɛu̯ɨ̞ð
olewydden	ɔlɛu̯əðɛn
olif	ɔlɪv
olifau	ɔlɪva
olifau	ɔlɪvaɨ̯
olifau	ɔlɪvɛ
olifs	ɔlɪvs
olwg	ɔlʊɡ
olwyn	ɔlwɨ̞n
olwyn	ɔlʊɨ̯n
olygu	ɔləɡɨ̞
oman	ɔman
oni	ɔni
onn	ɔn
onnen	ɔnan
onnen	ɔnɛn
oren	ɔrɛn
orffen	ɔrfan
orffen	ɔrfɛn
organig	ɔrɡanɪɡ
oriau	ɔrja
oriau	ɔrjaɨ̯
oriau	ɔrjɛ
origami	ɔrɪɡami
orsaf	ɔrsav
os	ɔs
os gweli di'n dda	ɔsɡwɛlidiːnðaː
os gwelwch yn dda	ɔsɡwɛlʊχənðaː
osgoi	ɔsɡɔi̯
p'nawn	pnau̯n
pa	paː
pabell	pabaɬ
pabell	pabɛɬ
pabi	pabɪ
pabydd	pabɨ̞ð
pabyddiaeth	pabəðjaɨ̯θ
pabyddiaeth	pabəðjɛθ
pabyddion	pabəðjɔn
pabyddol	pabəðɔl
pabïau	pabiːa
pabïau	pabiːaɨ̯
pabïau	pabiːɛ
padell	padaɬ
padell	padɛɬ
paent	paːɨ̯nt
paentiau	peɨ̯ntja
paentiau	peɨ̯ntjaɨ̯
paentiau	peɨ̯ntjɛ
paentio	peɨ̯ntjɔ
paffio	pafjɔ
paffiwr	pafjʊr
paffwyr	pafwɨ̞r
pafin	pavɪn
pafán	pavan
paham	paham
paid	pai̯d
pair	pai̯r
paith	pai̯θ
pajamas	pad͡ʒamas
palmant	palmant
palu	palɨ
pam	pam
pan	pan
panasen	panasan
panasen	panasɛn
pandai	pandai̯
pandemig	pandɛmɪɡ
pandemigau	pandɛmɪɡa
pandemigau	pandɛmɪɡaɨ̯
pandemigau	pandɛmɪɡɛ
pandy	pandɨ
paned	panad
paned	panɛd
paneidiau	panei̯dja
paneidiau	panei̯djaɨ̯
paneidiau	panei̯djɛ
pannas	panas
pant	pant
papaia	papai̯a
papur	papɨ̞r
papur newydd	papɨ̞rnɛu̯ɨ̞ð
paradwys	paradʊɨ̯s
paratoi	paratɔi̯
parc	park
parch	parχ
parchu	parχɨ
parcio	parkjɔ
parcio	parkɔ
parddu	parðɨ
parhau	parhaɨ̯
parod	parɔd
parot	parɔt
parotach	parɔtaχ
paroted	parɔtɛd
parth	parθ
parth rhynglanw	parθr̥əŋlanu
pasg	paːsɡ
pasiaf	paʃa
pasiaf	paʃav
pasio	paʃɔ
pasta	pasda
pastai	pasdai̯
pasteiod	pasdei̯ɔd
pathew	paθɛu̯
pathewod	paθɛu̯ɔd
pau	paɨ̯
pawb	pau̯b
pawr	pau̯r
pechadur	pɛχadɨ̞r
pechod	pɛχɔd
pechu	pɛχɨ
pedair	pɛdai̯r
pedair	pɛdɛr
pedol	pɛdɔl
pedolau	pɛdɔla
pedolau	pɛdɔlaɨ̯
pedolau	pɛdɔlɛ
pedoli	pɛdɔlɪ
pedolwr	pɛdɔlʊr
pedolwyr	pɛdɔlwɨ̞r
pedr	pɛdr
pedrongl	pɛdrɔŋl
pedronglau	pɛdrɔŋla
pedronglau	pɛdrɔŋlaɨ̯
pedronglau	pɛdrɔŋlɛ
pedrsill	pɛdrsɪɬ
pedwar	pɛdwar
pedwar ar bymtheg	pɛdwararbəmθaɡ
pedwar ar bymtheg	pɛdwararbəmθɛɡ
pedwar ar ddeg	pɛdwararðeːɡ
pedwar ar hugain	pɛdwararhɪɡai̯n
pedwaredd	pɛdwarað
pedwaredd	pɛdwarɛð
pei	pei̯
peidio	peidjɔ
peint	pei̯nt
peintiau	pei̯ntja
peintiau	pei̯ntjaɨ̯
peintiau	pei̯ntjɛ
peintio	pei̯ntjɔ
peintiwr	pei̯ntjʊr
peintwyr	pei̯ntwɨ̞r
peiriannau	pei̯rjana
peiriannau	pei̯rjanaɨ̯
peiriannau	pei̯rjanɛ
peiriannau arian	pei̯rjanaarjan
peiriannau arian	pei̯rjanaɨ̯arjan
peiriannau arian	pei̯rjanɛarjan
peiriannau arian parod	pei̯rjanaarjanparɔd
peiriannau arian parod	pei̯rjanaɨ̯arjanparɔd
peiriannau arian parod	pei̯rjanɛarjanparɔd
peiriannau llungopïo	pei̯rjanaɨ̯ɬɨːŋɡɔpiːɔ
peiriannau llungopïo	pei̯rjanaɨ̯ɬɨ̞ŋɡɔpiːɔ
peiriannau llungopïo	pei̯rjanaɬɨːŋɡɔpiːɔ
peiriannau llungopïo	pei̯rjanaɬɨ̞ŋɡɔpiːɔ
peiriannau llungopïo	pei̯rjanɛɬɨːŋɡɔpiːɔ
peiriannau llungopïo	pei̯rjanɛɬɨ̞ŋɡɔpiːɔ
peirianneg	pei̯rjanɛɡ
peiriannol	pei̯rjanɔl
peiriannwr	pei̯rjanʊr
peiriant	pei̯rjant
peiriant arian	pei̯rjantarjan
peiriant arian parod	pei̯rjantarjamparɔd
peiriant llungopïo	pei̯rjantɬɨːŋɡɔpiːɔ
peiriant llungopïo	pei̯rjantɬɨ̞ŋɡɔpiːɔ
peirianwaith	pei̯rjanwai̯θ
peirianwaith	pei̯rjanwɛθ
peis	peis
peithiau	pei̯θja
peithiau	pei̯θjaɨ̯
peithiau	pei̯θjɛ
peli troed	pɛlitroːɨ̯d
pell	pɛɬ
pellter	pɛɬdɛr
pellweledydd	pɛɬwɛlɛdɨ̞ð
pelydr x	pɛlɨ̞drɛks
pen	pɛn
pen y fan	pɛnəvan
penbleth	pɛmblɛθ
penblethau	pɛmblɛθa
penblethau	pɛmblɛθaɨ̯
penblethau	pɛmblɛθɛ
pencampwr	pɛŋkampʊr
pencampwriaeth	pɛŋkampʊrjaɨ̯θ
pencampwriaeth	pɛŋkampʊrjɛθ
pencampwriaethau	pɛŋkampʊrjeɨ̯θa
pencampwriaethau	pɛŋkampʊrjeɨ̯θaɨ̯
pencampwriaethau	pɛŋkampʊrjeɨ̯θɛ
pencampwyr	pɛŋkampwɨ̞r
pendant	pɛndant
penddu	pɛnðɨ
penderfynu	pɛndɛrvənɨ
pendrist	pɛndrɪsd
pendrwm	pɛndrʊm
penelin	pɛnɛlɪn
penfelen	penvɛlɛn
penfelyn	pɛnvɛlɨ̞n
penfras	pɛnvras
pengwin	pɛŋɡwɪn
pengwiniaid	pɛŋɡwɪnjai̯d
pengwiniaid	pɛŋɡwɪnjɛd
peniad	pɛnjad
peniadau	pɛnjada
peniadau	pɛnjadaɨ̯
peniadau	pɛnjadɛ
penillion	pɛnɪɬjɔn
penisel	pɛnɨ̞sɛl
pennau	pɛna
pennau	pɛnaɨ̯
pennau	pɛnɛ
pennill	pɛnɪɬ
pentis	pɛntɪs
pentref	pɛntra
pentref	pɛntrɛ
pentref	pɛntrɛv
pentwr	pɛntʊr
pentyrru	pɛntərɨ
peren	pɛran
peren	pɛrɛn
perfedd	pɛrvɛð
perfeddion	pɛrvɛðjɔn
perllan	pɛrɬan
perseiniol	pɛrsei̯njɔl
person	pɛrsɔn
personél	pɛrsɔnɛl
pert	pɛrt
perth	pɛrθ
perthi	pɛrθi
perthyn	pɛrθɨ̞n
perthynas	pɛrθənas
pery	pɛrɨ
pesto	pɛsdɔ
pesychu	pɛsəχɨ
peth	peːθ
pethach	pɛθaχ
pethau	pɛθa
pethau	pɛθaɨ̯
pethau	pɛθɛ
petris	pɛtrɪs
petryal	pɛtrɨːal
petryalau	pɛtrɨ̞ala
petryalau	pɛtrɨ̞alaɨ̯
petryalau	pɛtrɨ̞alɛ
phabell	fabaɬ
phabell	fabɛɬ
phaith	fai̯θ
phaned	fanad
phaned	fanɛd
phant	fant
phapur	fapɨ̞r
pharatoi	faratɔi̯
pharc	fark
pharhau	farhaɨ̯
pharod	farɔd
pharotach	farɔtaχ
pharoted	farɔtɛd
phasta	fasda
phastai	fasdai̯
phedol	fɛdɔl
phedwar	fɛdwar
phei	fei
pheidio	feidjɔ
pheiriannwr	fei̯rjanʊr
pheis	feis
phen	fɛn
phencampwr	fɛŋkampʊr
phencampwriaeth	fɛŋkampʊrjaɨ̯θ
phencampwriaeth	fɛŋkampʊrjɛθ
phencampwyr	fɛŋkampwɨ̞r
phenderfynu	fɛndɛrvənɨ
phengwin	fɛŋɡwɪn
phengwiniaid	fɛŋɡwɪnjai̯d
phengwiniaid	fɛŋɡwɪnjɛd
pherthynas	fɛrθənas
pheth	feːθ
phethau	fɛθa
phethau	fɛθaɨ̯
phethau	fɛθɛ
phib	fiːb
phibgorn	fɪbɡɔrn
phigwrn	fɪɡʊrn
phinc	fɪŋk
phiws	fɪu̯s
phobl	fɔbl
phobl	fɔbɔl
phobloedd	fɔblɔɨ̯ð
phoeni	fɔɨ̯nɨ
phont	fɔnt
phoptai	fɔptai̯
phopty	fɔptɨ
phortiwgal	fɔrtjʊɡal
phortiwgal	fɔrtɪu̯ɡal
phrif	friːv
phrydain	frədai̯n
phrydain	frədɛn
phryf	frɨːv
phryfed	frəvad
phryfed	frəvɛd
phrynu	frənɨ
phrysur	frəsɨ̞r
phum	fɨ̞m
phunt	fɨ̞nt
phur	fɨːr
phwl	fʊl
phyliau	fəlja
phyliau	fəljaɨ̯
phyliau	fəljɛ
physgod	fəsɡɔd
physgodyn	fəsɡɔdɨ̯n
physgota	fəsɡɔta
pi	piː
piau	piːa
piau	piːaɨ̯
piau	piːɛ
pib	piːb
pibgorn	pɪbɡɔrn
pibonwy	pɪbɔnuɨ̯
pibonwyen	pɪbɔnuɨ̯ɛn
pibwr inc	pɪbʊrɪŋk
pibwyr inc	pɪbwɨ̞rɪŋk
pic ar y maen	pɪkarəmaːɨ̯n
picau	pɪka
picau	pɪkaɨ̯
picau	pɪkɛ
picau ar y maen	pɪkaarəmaːɨ̯n
picau ar y maen	pɪkaɨ̯arəmaːɨ̯n
picau ar y maen	pɪkɛarəmaːɨ̯n
picau bach	pɪkabaːχ
picau bach	pɪkaɨ̯baːχ
picau bach	pɪkɛbaːχ
picau maen	pɪkamaːɨ̯n
picau maen	pɪkaɨ̯maːɨ̯n
picau maen	pɪkɛmaːɨ̯n
picen	pɪkɛn
picen ar y maen	pɪkɛnarəmaːɨ̯n
picen fach	pɪkɛnvaːχ
picil	pɪkɪl
picl	pɪkl
piclau	pɪkla
piclau	pɪklaɨ̯
piclau	pɪklɛ
piclo	pɪklɔ
picls	pɪkls
pics	pɪks
picwnen	pɪkuːnɛn
picwnen	pɪkʊnɛn
picwnen goch	pɪkuːnɛŋɡoːχ
picwnen goch	pɪkʊnɛŋɡoːχ
picwns	pɪkʊns
picwns coch	pɪkʊnskoːχ
pidyn	pɪdɨ̞n
pig	piːɡ
pigan	pɪɡan
pigau	pɪɡa
pigau	pɪɡaɨ̯
pigau	pɪɡɛ
piglas	pɪɡlas
pigwrn	pɪɡʊrn
pilen	pɪlɛn
pilipala	pɪlɪpala
pin	piːn
pin	pɪn
pinafal	piːnaval
pinafal	pɪnaval
pinc	pɪŋk
piod	piːɔd
pioden	piɔdan
pioden	piɔdɛn
pioden	pjɔdan
pioden	pjɔdɛn
piso	pɪsɔ
pisyn grôt	pɪsɨ̞ŋɡroːt
piws	pɪu̯s
plaid	plai̯d
planhigion	planhɪɡjɔn
planhigyn	planhɪɡɨ̞n
plannu	plani
plannu	planɨ
plant	plant
plastig	plasdɪɡ
platfform	platfɔrm
pleidiol	plei̯djɔl
pleidleisio	plei̯dlei̯ʃɔ
plentyn	plɛntɨ̞n
plentynnaidd	plɛntənai̯ð
pleth	pleːθ
plethau	plɛθa
plethau	plɛθaɨ̯
plethau	plɛθɛ
plethdorch	plɛθdɔrχ
plethedig	plɛθɛdɪɡ
plethu	plɛθɨ
plethwaith	plɛθwai̯θ
plismon	plismɔn
plismones	plismɔnɛs
plu	plɨː
plu eira	plɨːei̯ra
pluen eira	plɨ̞anei̯ra
pluen eira	plɨ̞ɛnei̯ra
pluf	plɨːv
plwg	plʊɡ
plwm	plʊm
plwyf	pluːɨ̯v
plyg	plɨːɡ
plygiau	pləɡja
plygiau	pləɡjaɨ̯
plygiau	pləɡjɛ
plygio	pləɡjɔ
pob	poːb
pobi	pɔbi
pobl	pɔbl
pobl	pɔbɔl
pobloedd	pɔblɔɨ̯ð
poblog	pɔblɔɡ
pobol	pɔbɔl
poena	pɔɨ̯na
poenen	pɔɨ̯nɛn
poeni	pɔɨ̯nɨ
poenit	pɔɨ̯nɪt
poeth	poːɨ̯θ
pont	pɔnt
popeth	pɔpɛθ
poptai	pɔptai̯
popty	pɔptɨ
porchell	pɔrχɛɬ
porfa	pɔrva
porffor	pɔrfɔr
pori	pɔri
portiwgal	pɔrtjʊɡal
portiwgal	pɔrtɪu̯ɡal
posib	pɔsɪb
posibil	pɔsɪbɪl
post	poːsd
poster	pɔsdar
poster	pɔsdɛr
posteri	pɔsdɛri
potsio	pɔtʃɔ
prawf	prau̯v
preifat	prei̯vat
preifatrwydd	prei̯vatrʊɨ̯ð
pren	prɛn
pres	preːs
pres	prɛs
preswyl	prɛsʊɨ̯l
pridd	priːð
prif	priːv
prifddinas	priːvðɪnas
prifddinas	prɪvðɪnas
prifiau	prɪvja
prifiau	prɪvjaɨ̯
prifiau	prɪvjɛ
prifion	prɪvjɔn
printio	prɪntjɔ
priod	priɔd
priodi	priɔdi
problem	prɔblam
problem	prɔblɛm
profi	prɔvi
profiad	prɔvjad
protestaniaeth	prɔtɛsdanjaɨ̯θ
protestaniaeth	prɔtɛsdanjɛθ
protestaniaid	prɔtɛsdanjai̯d
protestaniaid	prɔtɛsdanjɛd
protestannaidd	prɔtɛsdanai̯ð
protestannaidd	prɔtɛsdanɛð
protestant	prɔtɛsdant
protocol	prɔtɔkɔl
prudd	prɨːð
pry'r gannwyll	prɨːrɡanʊɨ̯ɬ
pryd	prɨːd
prydael	prədaɨ̯l
prydain	prədai̯n
prydain	prədɛn
prydain fawr	prədai̯nvau̯r
prydain fawr	prədɛnvau̯r
pryder	prədar
pryder	prədɛr
pryf	prɨː
pryf	prɨːv
pryf cop	prɨːkɔp
pryf cop	prɨːvkɔp
pryf copyn	prɨːkɔpɨ̞n
pryf copyn	prɨːvkɔpɨ̞n
pryf genwair	prɨːvɡɛnwai̯r
pryf genwair	prɨːɡɛnwar
pryfed	prəvad
pryfed	prəvɛd
pryfed genwair	prəvadɡɛnwar
pryfed genwair	prəvɛdɡɛnwai̯r
pryfed genwair	prəvɛdɡɛnwɛr
pryna	prəna
prynu	prənɨ
prys	prɨːs
prysglwyn	prəsɡlʊɨ̯n
prysglwyni	prəsɡlʊɨ̯nɪ
prysur	prəsɨ̞r
prŷn	prɨːn
pum	pɨ̞m
pumdeg	pɨ̞mdɛɡ
pumdegau	pɨ̞mdɛɡa
pumed	pɨ̞mad
pumed	pɨ̞mɛd
pumongl	pɨ̞mɔŋl
pump	pɨ̞mp
pump ar hugain	pɨmparhɪɡai̯n
punt	pɨ̞nt
pur	pɨːr
puramid	pɨ̞ramɪd
pured	pɨ̞rɛd
putain	pɨ̞tai̯n
putain	pɨ̞tɛn
puteindy	pɨ̞tei̯ndɨ
pweru	pʊɛrɨ
pwl	pʊl
pwll	pʊɬ
pwll nofio	pʊɬnɔvjɔ
pwnc	pʊŋk
pwrpas	pʊrpas
pwy	puːɨ̯
pwy	pʊ
pwy dach chi	puːɨ̯daχiː
pwy wyt ti	puːɨ̯uːɨ̯tiː
pwyll	puːɨ̯ɬ
pwyllgor	pʊɨ̯ɬɡɔr
pwynt	puːɨ̯nt
pwys	puːɨ̯s
pwysig	pʊɨ̯sɪɡ
pwyso	pʊi̯sɔ
pwyso	pʊɨ̯sɔ
pydredd	pədrað
pydredd	pədrɛð
pydru	pədrɨ
pyg	pɨːɡ
pyglyd	pəɡlɨ̞d
pyjamas	pəd͡ʒamas
pyliau	pəlja
pyliau	pəljaɨ̯
pyliau	pəljɛ
pymtheg	pəmθaɡ
pymtheg	pəmθɛɡ
pymthegfed	pəmθɛɡvad
pymthegfed	pəmθɛɡvɛd
pymthegnos	pəmθɛɡnɔs
pyramid	pɨ̞ramɪd
pys	pɨːs
pysen	pəsan
pysen	pəsɛn
pysgod	pəsɡɔd
pysgota	pəsɡɔta
pythefnos	pəθɛvnɔs
pâr minimol	paːrmɪnɪmɔl
pêl droed	peːldroːɨ̯d
pêr	peːr
pìn	pɪn
pîn	piːn
pïod	piːɔd
pŵer	pʊar
pŵer	pʊɛr
pỳg	pəɡ
raced	rakɛd
radio	radjɔ
radwla	radʊla
raff	raːf
rai	rai̯
randibŵ	randɪbuː
ras	raːs
rasel	rasal
rasel	rasɛl
raser	rasɛr
rasys	rasɨ̞s
rech	reːχ
record	rɛkɔrd
recordiad	rɛkɔrdjad
recordio	rɛkɔrdjɔ
recriwtiaid	rɛkrɪu̯tjai̯d
recriwtiaid	rɛkrɪu̯tjɛd
recríwt	rɛkrɪu̯t
redeg	rɛdaɡ
redeg	rɛdɛɡ
regen	rɛɡɛn
regi	rɛɡi
reiat	rei̯at
reis	rei̯s
reit	rei̯t
rew	reːu̯
rewi	rɛu̯i
rhacs	r̥aks
rhad	r̥aːd
rhaeadr	r̥eɨ̯adr
rhaff	r̥aːf
rhafnwydd	r̥avnwɨ̞ð
rhag	r̥aɡ
rhagddodiad	r̥aɡðɔdjad
rhagenw	r̥aɡɛnu
rhagfyr	r̥aɡvɨ̞r
rhaglen	r̥aɡlan
rhaglen	r̥aɡlɛn
rhaglenni	r̥aɡlɛni
rhagrith	r̥aɡrɪθ
rhai	r̥ai̯
rhaid	hai̯d
rhaid	r̥ai̯d
rhaidd	r̥ai̯ð
rhaith	r̥ai̯θ
rhan	r̥an
rhanbarth	r̥anbarθ
rhanbarthau	r̥ambarθa
rhanbarthau	r̥ambarθɛ
rhanbarthau	r̥anbarθaɨ̯
rhanddeiliad	r̥anðei̯ljad
rhanddeiliaid	r̥anðei̯ljai̯d
rhanddeiliaid	r̥anðei̯ljɛd
rhannu	r̥anɨ
rhaw	r̥aːu̯
rhech	r̥eːχ
rhedeg	r̥ɛdaɡ
rhedeg	r̥ɛdɛɡ
rhedyn	r̥ɛdɨ̞n
rhedyna	r̥ɛdəna
rheg	r̥eːɡ
rhegen	r̥ɛɡɛn
rhegfa	r̥ɛɡva
rhegfeydd	r̥ɛɡveɨ̯ð
rhegi	r̥ɛɡi
rhegion	r̥ɛɡjɔn
rheiddiadur	r̥ei̯ðjadɨ̞r
rheiddiau	r̥ei̯ðja
rheiddiau	r̥ei̯ðjaɨ̯
rheiddiau	r̥ei̯ðjɛ
rheiddio	r̥eiðjɔ
rheiddyn	r̥ei̯ðɨ̞n
rheidrwydd	r̥ei̯drʊi̯ð
rheidrwydd	r̥ei̯drʊɨ̯ð
rhent	r̥ɛnt
rhenti	r̥ɛnti
rhentu	r̥ɛntɨ
rhentwr	r̥ɛntʊr
rhentwyr	r̥ɛntwɨ̞r
rheol	r̥eːɔl
rheolaidd	r̥ɛɔlai̯ð
rheolaidd	r̥ɛɔlɛð
rheolau	r̥ɛɔla
rheolau	r̥ɛɔlaɨ̯
rheolau	r̥ɛɔlɛ
rheoli	r̥ɛɔli
rheoliad	r̥ɛɔljad
rheoliadau	r̥ɛɔljada
rheoliadau	r̥ɛɔljadaɨ̯
rheoliadau	r̥ɛɔljadɛ
rheoliadur	r̥ɛɔljadɨ̞r
rheoliaduron	r̥ɛɔljadɨ̞rɔn
rheolwr	r̥ɛɔlʊr
rheolydd	r̥ɛɔlɨ̞ð
rhes	r̥eːs
rhesi	r̥ɛsi
rhestr	r̥ɛsdr
rhestrau	r̥ɛsdra
rhestrau	r̥ɛsdraɨ̯
rhestrau	r̥ɛsdrɛ
rhestri	r̥ɛsdri
rhesymol	r̥ɛsəmɔl
rhew	r̥eːu̯
rhewi	r̥ɛu̯i
rhewi'n gorn	r̥ɛu̯iŋɡɔrn
rhi	r̥iː
rhian	r̥ian
rhiant	r̥iant
rhieni	r̥jɛni
rhif	r̥iːv
rhiffio	r̥ɪfjɔ
rhin	r̥iːn
rhinart	r̥ɪnart
rhingyll	r̥ɨnɡɨɬ
rhiniart	r̥ɪnjart
rhinoseros	r̥ɪnɔsɛrɔs
rhisgl	r̥ɪsɡl
rhith	r̥iːθ
rhithweledigaeth	r̥ɪθwɛlɛdɪɡaɨ̯θ
rhithweledigaeth	r̥ɪθwɛlɛdɪɡɛθ
rhiw	r̥ɪu̯
rho	r̥oː
rhod	r̥oːd
rhodia	r̥ɔdja
rhodio	r̥ɔdjɔ
rhodiwch	r̥ɔdjʊχ
rhodri	r̥ɔdri
rhofio	r̥ɔvjɔ
rhoi	r̥ɔi̯
rhos	r̥oːs
rhosyn	r̥ɔsɨ̞n
rhudd	r̥ɨːð
rhuddwyn	r̥ɨ̞ðwɨ̞n
rhufeiniwr	r̥ɨ̞vei̯njʊr
rhun	r̥ɨːn
rhuthraf	r̥ɨ̞θra
rhuthraf	r̥ɨ̞θrav
rhuthro	r̥ɨ̞θrɔ
rhwng	r̥ʊŋ
rhwyd	r̥uːɨ̯d
rhwydd	r̥uːɨ̯ð
rhwydo	r̥ʊɨ̯dɔ
rhwydwaith	r̥ʊi̯dwɛθ
rhwydwaith	r̥ʊɨ̯dwai̯θ
rhwydwaith	r̥ʊɨ̯dwɛθ
rhwyf	r̥uːɨ̯v
rhwyfau	r̥ʊɨ̯va
rhwyfau	r̥ʊɨ̯vaɨ
rhwyfau	r̥ʊɨ̯vɛ
rhwyfo	r̥ʊɨ̯vɔ
rhwyg	r̥uːɨ̯ɡ
rhwygo	r̥ʊɨ̯ɡɔ
rhwyll	r̥uːɨ̯ɬ
rhwyllau	r̥ʊɨ̯ɬa
rhwyllau	r̥ʊɨ̯ɬaɨ̯
rhwyllau	r̥ʊɨ̯ɬɛ
rhwystr	r̥ʊɨ̯sdr
rhwystrau	r̥ʊɨ̯sdra
rhwystrau	r̥ʊɨ̯sdraɨ̯
rhwystrau	r̥ʊɨ̯sdrɛ
rhwystredig	r̥ʊɨ̯sdrɛdɨ̞ɡ
rhwystredigaeth	r̥ʊɨ̯sdrɛdɨ̞ɡaɨ̯θ
rhwystredigaeth	r̥ʊɨ̯sdrɛdɨ̞ɡaθ
rhwystredigaeth	r̥ʊɨ̯sdrɛdɨ̞ɡɛθ
rhwystredigaethau	r̥ʊɨ̯sdrɛdɨ̞ɡeɨ̯θa
rhwystredigaethau	r̥ʊɨ̯sdrɛdɨ̞ɡeɨ̯θaɨ̯
rhwystredigaethau	r̥ʊɨ̯sdrɛdɨ̞ɡeɨ̯θɛ
rhwystro	r̥ʊɨ̯sdrɔ
rhy	r̥ɨː
rhych	r̥ɨːχ
rhychau	r̥əχa
rhychau	r̥əχaɨ̯
rhychau	r̥əχɛ
rhyd	r̥ɨːd
rhydau	r̥əda
rhydau	r̥ədaɨ̯
rhydau	r̥ədɛ
rhydd	r̥ɨːð
rhyddhaf	r̥əðhaːv
rhyddhau	r̥əðhaɨ̯
rhyddid	r̥əðɪd
rhydychen	r̥ɨːdəχɛn
rhydychen	r̥ɨ̞dəχɛn
rhyfedd	r̥əvað
rhyfedd	r̥əvɛð
rhyfeddu	r̥əvɛðɨ
rhyfel	r̥əval
rhyfel	r̥əvɛl
rhyfela	r̥əvɛla
rhyfelwr	r̥əvɛlʊr
rhyfelwyr	r̥əvɛlwɨ̞r
rhyngrwyd	r̥əŋrʊɨ̯d
rhyngrwyd pethau	r̥əŋrʊɨ̯dpɛθa
rhyngrwyd pethau	r̥əŋrʊɨ̯dpɛθaɨ̯
rhyngrwyd pethau	r̥əŋrʊɨ̯dpɛθɛ
rhyngrwyd y pethau	r̥əŋrʊɨ̯dəpɛθa
rhyngrwyd y pethau	r̥əŋrʊɨ̯dəpɛθaɨ̯
rhyngrwyd y pethau	r̥əŋrʊɨ̯dəpɛθɛ
rhyngwladol	r̥əŋwladɔl
rhynion	r̥ənjɔn
rhynionyn	r̥ənjɔnɨ̞n
rhys	r̥ɨːs
rhyw	r̥ɨ̞u̯
rhyw	r̥ɪu̯
rhywbeth	r̥ɨu̯baθ
rhywbeth	r̥ɨu̯bɛθ
rhywbeth	r̥ɪu̯baθ
rhywbeth	r̥ɪu̯bɛθ
rhywbeth	r̥ʊbaθ
rhywbeth	r̥ʊbɛθ
rhywiol	r̥ɨu̯jɔl
rhywiol	r̥ɪu̯jɔl
rhywle	r̥ɨu̯la
rhywle	r̥ɨu̯lɛ
rhywle	r̥ɪu̯la
rhywle	r̥ɪu̯lɛ
rhywle	r̥ʊla
rhywle	r̥ʊlɛ
rhywsut	r̥ɨu̯sɨ̞t
rhywsut	r̥ɪu̯sɨ̞t
rhywun	r̥ɨu̯ɨ̞n
rhywun	r̥ɪu̯ɨ̞n
ricriwtiaid	rɪkrɪu̯tjai̯d
ricriwtiaid	rɪkrɪu̯tjɛd
ricríwt	rikrɪu̯t
rif	riːv
ril	riːl
riliau	jrɪla
riliau	rɪljaɨ̯
riliau	rɪljɛ
rils	riːls
rith	riːθ
ro	roː
rod	roːd
roedd	roːɨ̯ð
roeddech	rɔɨ̯ðaχ
roeddech	rɔɨ̯ðɛχ
roedden	rɔɨ̯ðan
roedden	rɔɨ̯ðɛn
roeddet	rɔɨ̯ðat
roeddet	rɔɨ̯ðɛt
roeddwn	rɔɨ̯ðʊn
roeg	roːɨ̯ɡ
roi	rɔi̯
rondefŵ	rɔndɛvuː
rw	rʊ
rwmania	rʊmanja
rwsia	rʊsja
rwyd	ruːɨ̯d
rwyt	ruːɨ̯t
ry	rɨː
rybela	rəbɛla
rydd	rɨːð
ryddhaf	rəðhaːv
ryddhau	rəðhaɨ̯
ryddid	rəðɪd
rydw	rədu
rydw	rədw
rydw i'n dy garu di	rədwindəɡaridiː
rydw i'n dy garu di	rədwindəɡaːridiː
rydw i'n dy garu di	rədwɪndəɡarɨ̞diː
rydw i'n dy garu di	rədʊi̯ndəɡaridiː
rydw i'n dy garu di	rədʊi̯ndəɡaːridiː
rydych	rədɨ̞χ
ryfelwyr	rəvɛlwɨ̞r
rygbi	rəɡbi
ryseitiau	rəsei̯tja
ryseitiau	rəsei̯tjaɨ̯
ryseitiau	rəsei̯tjɛ
rysáit	rəsai̯t
rywbeth	rɨu̯baθ
rywbeth	rɨu̯bɛθ
rywbeth	rɪu̯baθ
rywbeth	rɪu̯bɛθ
rywbeth	rʊbaθ
rywbeth	rʊbɛθ
rywle	rɨu̯la
rywle	rɨu̯lɛ
rywle	rɪu̯la
rywle	rɪu̯lɛ
rywle	rʊla
rywle	rʊlɛ
rywsut	rɨu̯sɨ̞t
rywsut	rɪu̯sɨ̞t
rywun	rɨu̯ɨ̞n
rywun	rɪu̯ɨ̞n
rŵan	ruːan
sach	saːχ
sachell	saχɛɬ
sadwrn	sadʊn
sadwrn	sadʊrn
saer	saːɨ̯r
saesneg	seɨ̯snaɡ
saesneg	seɨ̯snɛɡ
saesneg	sɨ̞snaɡ
saesneg	sɨ̞snɛɡ
saeth	saːɨ̯θ
saethu	seɨ̯θɨ
saethwr	seɨ̯θʊr
saethwyr	seɨ̯θwɨ̞r
saethyddiaeth	seɨ̯θəðjaɨ̯θ
saethyddiaeth	seɨ̯θəðjɛθ
safbwynt	savbʊɨ̯nt
saffari	safari
safle	savlɛ
safon	savɔn
saib	sai̯b
saif	sai̯v
saig	sai̯ɡ
sain	sai̯n
saint	sai̯nt
saith	sai̯θ
saith ar hugain	sai̯θarhɪɡai̯n
saith seren	sai̯θsɛrɛn
salamandr	salamandr
sallwyr	saɬʊɨ̯r
salm	salm
