'ch	χ
ryddhau	rəðhai̯
ryddid	rəðɪd
rydw	rədu
rydw	rədw
rydw	rədʊ
rydych	rədɪχ
ryfelwyr	rəvɛlwɪr
rygbi	rəɡbi
ryseitiau	rəsei̯tjai̯
ryseitiau	rəsei̯tjɛ
rysáit	rəsai̯t
rywbeth	rɪu̯bɛθ
rywbeth	rʊbɛθ
rywle	rɪu̯lɛ
rywle	rʊlɛ
rywsut	rɪu̯sɪt
rywun	rɪu̯ɪn
rŵan	ruːan
sach	saːχ
sachell	saχɛɬ
sachell	saːχɛɬ
sadwrn	sadʊn
sadwrn	sadʊrn
sadwrn	saːdʊn
sadwrn	saːdʊrn
saer	sai̯r
saesneg	sei̯snɛɡ
saesneg	sɪsnɛɡ
saeth	sai̯θ
saethu	sei̯θi
saethwr	sei̯θʊr
saethwyr	sei̯θwɪr
saethyddiaeth	sei̯θəðjai̯θ
saethyddiaeth	sei̯θəðjɛθ
safbwynt	savbʊi̯nt
saffari	safari
saffari	safaːri
safle	savlɛ
safon	savɔn
safon	saːvɔn
saib	sai̯b
saif	sai̯v
saig	sai̯ɡ
sain	sai̯n
saint	sai̯nt
saith	sai̯θ
saith ar hugain	sai̯θarhiːɡai̯n
saith ar hugain	sai̯θarhiːɡɛn
saith ar hugain	sai̯θarhɪɡai̯n
saith ar hugain	sai̯θarhɪɡɛn
saith seren	sai̯θseːrɛn
saith seren	sai̯θsɛrɛn
salamandr	salamandr
sallwyr	saɬʊi̯r
salm	salm
saltring	saltrɪŋ
sant	sant
santes	santɛs
santesau	santɛsai̯
santesau	santɛsɛ
sarhad	sarhaːd
sashimi	saʃiːmi
sashimi	saʃɪmi
sawdd	sau̯ð
sawdl	sau̯dl
sawdl	sau̯dʊl
sawl	sau̯l
saws	sau̯s
sawsiau	sau̯sjai̯
sawsiau	sau̯sjɛ
sawsiau	sau̯ʃai̯
sawsiau	sau̯ʃɛ
sbaen	sbai̯n
sbaeneg	sbei̯nɛɡ
sbageti	sbaɡɛti
sbectol	sbɛktɔl
sbwriel	sbʊrjɛl
sebon	seːbɔn
sebon	sɛbɔn
sedd	seːð
seddi	seːði
seddi	sɛði
sef	seːv
sefydlog	sɛvədlɔɡ
sefydlogi	sɛvədloːɡi
sefydlogi	sɛvədlɔɡi
sefyll	seːvɪɬ
sefyll	sɛvɪɬ
sefyllfa	sɛvəɬva
sefyllfaoedd	sɛvəɬvaːɔi̯ð
segur	seːɡɪr
segur	sɛɡɪr
seibiau	sei̯bjai̯
seibiau	sei̯bjɛ
seiclo	sei̯klɔ
seiclwr	sei̯klʊr
seintiau	sei̯ntjai̯
seintiau	sei̯ntjɛ
seithfed	sei̯θvad
seithfed	sei̯θvɛd
seithongl	sei̯θɔŋl
seland newydd	seːlandnɛu̯ɪð
seler	seːlɛr
seler	sɛlɛr
selerau	sɛleːrai̯
selerau	sɛleːrɛ
selerau	sɛlɛrai̯
selerau	sɛlɛrɛ
seleri	sɛleːri
seleri	sɛlɛri
seliau	sɛljai̯
seliau	sɛljɛ
selog	sɛlɔɡ
selotep	sɛlɔtɛp
senedd	seːnɛð
senedd	sɛnɛð
serch	sɛrχ
serchog	sɛrχɔɡ
seren	seːrɛn
seren	sɛrɛn
sero	zeːrɔ
sero	zɛrɔ
sesh	sɛʃ
seshys	sɛʃɪz
sesiwn	sɛʃʊn
sesiynau	sɛʃənai̯
sesiynau	sɛʃənɛ
sgandinafaidd	sɡandɪnavai̯ð
sgandinafia	sɡandɪnavja
sgarff	sɡarf
sgerbwd	sɡɛrbʊd
sgert	sɡɛrt
sgil	sɡiːl
sgil	sɡɪl
sgileffaith	sɡiːlɛfai̯θ
sgileffaith	sɡiːlɛfɛθ
sgiwen	sɡiu̯ɛn
sglodion	sɡlɔdjɔn
sglodyn	sɡloːdɪn
sglodyn	sɡlɔdɪn
sgrech	sɡreːχ
sgrechian	sɡreːχan
sgrechian	sɡreːχɛn
sgrechian	sɡrɛχan
sgrechian	sɡrɛχjan
sgrechian	sɡrɛχɛn
sgri	sɡriː
sgriau	sɡriːai̯
sgriau	sɡriːɛ
sgrin	sɡriːn
sgriniau	sɡrɪnjai̯
sgriniau	sɡrɪnjɛ
sgrinio	sɡrinjɔ
sgwariau	sɡwarjai̯
sgwariau	sɡwarjɛ
sgwd	sɡuːd
sgwrs	sɡʊrs
sgwâr	sɡwaːr
sgydau	sɡədai̯
sgydau	sɡədɛ
sgythia	sɡəθja
sgìl	sɡɪl
sgîl	sɡiːl
sgôr	sɡoːr
shibwns	ʃiːbʊns
shibwns	ʃiːbʊnz
shibwns	ʃɪbʊns
shibwns	ʃɪbʊnz
shibwnsyn	ʃɪbʊnsɪn
shrwmsa	ʃrʊmsa
shwd	ʃʊd
si	siː
siaced	ʃakɛd
siafio	ʃavjɔ
siafio	ʃavɔ
siafio	ʃaːvɔ
siani	ʃani
siani	ʃaːni
sianis	ʃaniz
sianis	ʃaːniz
siarad	ʃarad
siarad	ʃaːrad
sicr	sɪkɪr
sidan	siːdan
sidan	sɪdan
sil	siːl
silff	sɪlf
sillafu	sɪɬavi
sillafu	sɪɬaːvi
sillgoll	sɪɬɡɔɬ
sinc	sɪŋk
sinc	zɪŋk
sinsir	sɪnsɪr
siocled	ʃɔklɛd
siocled poeth	ʃɔklɛdpoːθ
siocled poeth	ʃɔklɛdpɔi̯θ
siocledi	ʃɔkleːdi
siocledi	ʃɔklɛdi
sioe	ʃɔi̯
sioeau	ʃɔi̯ai̯
sioeau	ʃɔi̯ɛ
siom	ʃɔm
siomau	ʃɔmai̯
siomau	ʃɔmɛ
siomedig	ʃɔmeːdɪɡ
siomedig	ʃɔmɛdɪɡ
sioned	ʃoːnɛd
sioned	ʃɔnɛd
siop	ʃɔp
siop goffi	ʃɔpɡɔfi
siopa	ʃɔpa
siopwr	ʃɔpʊr
siopwyr	ʃɔpwɪr
siort	ʃɔrt
sir	siːr
sir frycheiniog	siːrvrəχəi̯njɔɡ
siwan	sɪu̯an
siwan	ʃuːan
siwan	ʃʊan
siwgr	ʃuːɡɪr
siwgr	ʃʊɡr
siwgr	ʃʊɡɪr
siwmper	ʃʊmpɛr
siwmperi	ʃʊmpeːri
siwmperi	ʃʊmpɛri
siwr	ʃuːr
siwrnai	ʃʊrnai̯
siwrnai	ʃʊrnɛ
siwt	sɪu̯t
siân	ʃaːn
sièd	ʃɛd
siôn	ʃoːn
siôn corn	ʃoːŋkɔrn
slej	slɛd͡ʒ
smwddio	smʊðjɔ
smygu	sməɡi
snwcer	snʊkɛr
soddi	soːði
soddi	sɔði
sodlau	sɔdlai̯
sodlau	sɔdlɛ
sodlau uchel	sɔdlai̯iːχɛl
sodlau uchel	sɔdlɛiːχɛl
sodlau uchel	sɔdlɛɪχɛl
sofren	sɔvrɛn
sos	soːs
sos coch	soːskoːχ
sosban	sɔsban
sosys	soːsɪz
sosys	sɔsɪz
sothach	sɔθaχ
stafell	sdavɛɬ
stafell	sdaːvɛɬ
stamp	stamp
stampiau	stampjɛ
stemar	sdeːmar
stemar	sdɛmar
stemars	sdeːmarz
stemars	sdɛmarz
stopi	sdɔpi
stopiem	sdɔpjɛm
stopio	sdɔpjɔ
stori	sdoːri
stori	sdɔri
storïau	sdɔriːai̯
storïau	sdɔriːɛ
strach	sdraːχ
straeon	sdrei̯ɔn
streic	sdrei̯k
streiciau	sdrei̯kjai̯
streiciau	sdrei̯kjɛ
streicio	sdrei̯kjɔ
stryd	sdriːd
stwrsiwn	sdʊrʃʊn
stwrsiynod	sdʊrʃənɔd
stŵr	sduːr
sudd	siːð
sudd afal	siːðaval
sudd afal	siːðaːval
sumbol	sɪmbɔl
sunthesis	sɪnθɛsɪs
surdoes	sɪrdɔi̯s
sustem	sɪsdɛm
sut	sɪt
sut	ʃʊd
sut	ʃʊt
sut dach chi	sɪtdaχχiː
sut wyt ti	sɪtʊi̯ttiː
sw	zuː
swistir	əswɪsdɪr
switsh	swɪt͡ʃ
switshys	swɪtʃɪz
switsio	swɪtʃɔ
swllt	sʊɬd
swm	sʊm
swnllyd	sʊnɬɪd
swnt	sʊnt
swper	sʊpɛr
swshi	suːʃi
swshi	sʊʃi
swydd	sʊi̯ð
swyddfa	sʊi̯ðva
swyddog	sʊi̯ðɔɡ
swyddogaeth	sʊi̯ðoːɡai̯θ
swyddogaeth	sʊi̯ðoːɡɛθ
swyddogaeth	sʊi̯ðɔɡai̯θ
swyddogaeth	sʊi̯ðɔɡɛθ
swyn	sʊi̯n
swyno	sʊi̯nɔ
swynol	sʊi̯nɔl
sy	siː
sych	siːχ
sychin	səχɪn
sychnant	səχnant
sychnentydd	səχnɛntɪð
sychu	səχi
sydd	siːð
syfi	səvi
syfl	sɪvl
syflyd	səvlɪd
sylfaen	səlvai̯n
sylfaenol	səlvei̯nɔl
sylffwr	səlfʊr
syllta	səɬda
syllu	səɬi
sylw	səlu
sylw	sɪlu
sylwebu	səlweːbi
sylwebu	səlwɛbi
sylwi	səlwi
symbol	sɪmbɔl
symiau	səmjai̯
symiau	səmjɛ
syml	səml
syml	səmɪl
syml	sɪml
syml	sɪmɪl
symud	səmɪd
symudliw	səmɪdlɪu̯
symudol	səmiːdɔl
symudol	səmɪdɔl
syndod	səndɔd
syndodau	səndoːdai̯
syndodau	səndoːdɛ
syndodau	səndɔdai̯
syndodau	səndɔdɛ
syniad	sənjad
synio	sənjɔ
synnu	səni
synnwyr	sənwɪr
synnwyr	sənʊi̯r
synthesis	sɪnθɛsɪs
syrpréis	sərprei̯z
syrthio	sərθjɔ
system	sɪsdɛm
syth	siːθ
sâl	saːl
sèd	zɛd
sêl	seːl
sêls	seːlz
sêr	seːr
sêr llong	seːrɬɔŋ
sìl	sɪl
sôn	soːn
söolegwr	soːɔleːɡʊr
söolegwr	sɔɔlɛɡʊr
söolegwyr	soːɔlɛɡwɪr
söolegwyr	sɔɔlɛɡwɪr
söolegydd	soːɔleːɡɪð
söolegydd	sɔɔlɛɡɪð
sŵn	suːn
ta	ta
tachwedd	taχwɛð
taclus	taklɪs
tacluso	taklɪsɔ
tad	taːd
tadau	tadai̯
tadau	tadɛ
tadau	taːdai̯
tadau	taːdɛ
taen	tai̯n
taenu	tei̯ni
taenu	tiːni
taeog	tei̯ɔɡ
taeogtref	tei̯ɔɡtrɛv
taeru	tei̯ri
taeru	tiːri
taf	taːv
tafarn	tavarn
tafarn	taːvarn
tafarnwr	tavarnʊr
taflen	tavlɛn
taflod	tavlɔd
taflu	tavli
tafod	tavɔd
tafod	taːvɔd
tafodiaith	tavɔdjai̯θ
tafodiaith	tavɔdjɛθ
tafwys	tavʊi̯s
tafwys	taːvʊi̯s
tai	tai̯
taid	tai̯d
tair	tai̯r
tair ar ddeg	tai̯rarðeːɡ
taith	tai̯θ
tal	tal
tal	taːl
tala	tala
tala	taːla
talaf	tala
talaf	talav
talaf	taːla
talaf	taːlav
talai	talai̯
talai	talɛ
talai	taːlai̯
talai	taːlɛ
talais	talai̯s
talais	talɛs
talais	taːlai̯s
talais	taːlɛs
talan	talan
talan	taːlan
talant	talant
talant	taːlant
talcen	talkɛn
taleb	talɛb
taleb	taːlɛb
taled	talɛd
taled	taːlɛd
talem	talɛm
talem	taːlɛm
talen	talɛn
talen	taːlɛn
talent	talɛnt
talent	taːlɛnt
taler	talɛr
taler	taːlɛr
tales	talɛs
tales	taːlɛs
talet	talɛt
talet	taːlɛt
tali	tali
tali	taːli
taliadau	taljadai̯
taliadau	taljadɛ
taliadau	taljaːdai̯
taliadau	taljaːdɛ
taliff	talɪf
taliff	taːlɪf
talit	talɪt
talit	taːlɪt
talo	talɔ
talo	taːlɔ
talom	talɔm
talom	taːlɔm
talon	talɔn
talon	taːlɔn
talu	tali
talu	taːli
talwch	talʊχ
talwch	taːlʊχ
talwn	talʊn
talwn	taːlʊn
tanau gwyllt	tanai̯ɡwɪɬd
tanau gwyllt	tanɛɡwɪɬd
tanau gwyllt	taːnai̯ɡwɪɬd
tanau gwyllt	taːnɛɡwɪɬd
tanbaid	tambai̯d
tanbeidrwydd	tambei̯drʊi̯ð
tanwydd	tanwɪð
tanwydd	tanʊi̯ð
tanwydd	taːnʊi̯ð
taradr	taradr
taradr	taːradr
taran	taran
taran	taːran
taranau	taranai̯
taranau	taranɛ
taranau	taraːnai̯
taranau	taraːnɛ
taranu	tarani
taranu	taraːni
tarian	tarjan
tarianau	tarjanai̯
tarianau	tarjanɛ
tarianau	tarjaːnai̯
tarianau	tarjaːnɛ
taro	tarɔ
taro	taːrɔ
tarw	taru
tarw	taːru
taten	tatɛn
tato	tatɔ
tatws	tatʊs
tatŵ	tatuː
tatŵs	tatuːz
taw	ta
taw	tau̯
taw	tə
tawa	tau̯a
tawdd	tau̯ð
tawe	tau̯ɛ
tawel	tau̯ɛl
tawl	tau̯l
tawn	tau̯n
te	teː
te gwyrdd	teːɡwɪrð
tebyg	teːbɪɡ
tebyg	tɛbɪɡ
tebygol	tɛbəɡɔl
tech gwyb	tɛχɡwɪb
technoleg gwybodaeth	tɛχnoːlɛɡɡwəboːdai̯θ
technoleg gwybodaeth	tɛχnoːlɛɡɡwəboːdɛθ
technoleg gwybodaeth	tɛχnoːlɛɡɡwɪboːdai̯θ
technoleg gwybodaeth	tɛχnoːlɛɡɡwɪboːdɛθ
technoleg gwybodaeth	tɛχnoːlɛɡɡʊi̯boːdai̯θ
technoleg gwybodaeth	tɛχnoːlɛɡɡʊi̯boːdɛθ
technoleg gwybodaeth	tɛχnɔlɛɡɡwəbɔdai̯θ
technoleg gwybodaeth	tɛχnɔlɛɡɡwəbɔdɛθ
technoleg gwybodaeth	tɛχnɔlɛɡɡwɪbɔdai̯θ
technoleg gwybodaeth	tɛχnɔlɛɡɡwɪbɔdɛθ
technoleg gwybodaeth	tɛχnɔlɛɡɡʊi̯bɔdai̯θ
technoleg gwybodaeth	tɛχnɔlɛɡɡʊi̯bɔdɛθ
teg	teːɡ
tegan	teːɡan
tegan	tɛɡan
tegan anwes	teːɡananwɛs
tegan anwes	tɛɡananwɛs
tegan meddal	teːɡanmeːðal
tegan meddal	tɛɡanmɛðal
tei	tei̯
teiar	tei̯ar
teiars	tei̯ars
teifi	tei̯vi
teifl	tei̯vl
teigr	tei̯ɡr
teigrod	tei̯ɡrɔd
teimlad	tei̯mlad
teimlad	tɪmlad
teimlad	tʊmlad
teimlo	tei̯mlɔ
teimlo	tɪmlɔ
teimlo	tʊmlɔ
teipiadur	tei̯padɪr
teipiadur	tei̯paːdɪr
teipiadur	tei̯pjadɪr
teipiadur	tei̯pjaːdɪr
teipio	tei̯pjɔ
teipio	tei̯pɔ
teires	tei̯rɛs
teirw	tei̯ru
teisen	tei̯sɛn
teisen	tei̯ʃɛn
teisen	tiːʃɛn
teisen gri	tei̯sɛŋɡriː
teisen gri	tei̯ʃɛŋɡriː
teisen gri	tiːʃɛŋɡriː
teisen radell	tei̯sɛnradɛɬ
teisen radell	tei̯sɛnraːdɛɬ
teisen radell	tei̯ʃɛnradɛɬ
teisen radell	tei̯ʃɛnraːdɛɬ
teisen radell	tiːʃɛnradɛɬ
teisen radell	tiːʃɛnraːdɛɬ
teisennau	tei̯sɛnai̯
teisennau	tei̯sɛnɛ
teisennau	tei̯ʃɛnai̯
teisennau	tei̯ʃɛnɛ
teisennau	tɪsɛnɛ
teisennau	tɪʃɛnɛ
teithi	tei̯θi
teithio	tei̯θjɔ
teithio	tei̯θɔ
teithio	tiθɔ
teitl	tei̯tl
teitlau	tei̯tlai̯
teitlau	tei̯tlɛ
telais	teːlai̯s
telais	tɛlai̯s
teledu	tɛleːdi
teledu	tɛlɛdi
teli	teːli
teli	tɛli
telid	teːlɪd
telid	tɛlɪd
telir	teːlɪr
telir	tɛlɪr
telyn	teːlɪn
telyn	tɛlɪn
telyn deires	teːlɪndei̯rɛs
telyn deires	tɛlɪndei̯rɛs
telynau	tɛlənai̯
telynau	tɛlənɛ
telynau teires	tɛlənai̯tei̯rɛs
telynau teires	tɛlənɛtei̯rɛs
telynor	tɛlənɔr
telynores	tɛlənoːrɛs
telynores	tɛlənɔrɛs
telynoresau	tɛlənɔrɛsai̯
telynoresau	tɛlənɔrɛsɛ
telynorion	tɛlənɔrjɔn
tenant	tɛnant
tenantiaeth	tɛnantjai̯θ
tenantiaeth	tɛnantjɛθ
tenantiaethau	tɛnantjei̯θai̯
tenantiaethau	tɛnantjei̯θɛ
tenantiaid	tɛnantjai̯d
tenantiaid	tɛnantjɛd
tenau	teːnai̯
tenau	teːnɛ
tenau	tɛnai̯
tenau	tɛnɛ
terfyn	tɛrvɪn
terfynau	tɛrvənai̯
terfynau	tɛrvənɛ
terfyniad	tɛrvənjad
terfynol	tɛrvənɔl
terfynu	tɛrvəni
terfysg	tɛrvɪsɡ
terfysgaeth	tɛrvəsɡai̯θ
terfysgaeth	tɛrvəsɡɛθ
terfysgaidd	tɛrvəsɡai̯ð
terfysglyd	tɛrvəsɡlɪd
terfysgoedd	tɛrvəsɡɔi̯ð
terfysgu	tɛrvəsɡi
terfysgwr	tɛrvəsɡʊr
terfysgwyr	tɛrvəsɡwɪr
tery	teːri
tery	tɛri
terydr	teːrɪdr
terydr	tɛrɪdr
testun	tɛstɪn
teulu	tei̯li
teulu	tiːli
teulu brenhinol	tei̯librɛnhiːnɔl
teulu brenhinol	tei̯librɛnhɪnɔl
teulu brenhinol	tiːlibrɛnhiːnɔl
tew	tɛu̯
tewach	tɛu̯aχ
tewed	tɛu̯ɛd
tewi	tɛu̯i
tewyn	tɛu̯ɪn
teyrn	tei̯rn
teyrnaddoliant	tei̯rnaðɔljant
teyrnas	tei̯rnas
teyrnged	tei̯rnɡɛd
tg	təɡə
tgau	tɡai̯
thaclus	θaklɪs
thacluso	θaklɪsɔ
thad	θaːd
thafarn	θavarn
thafarn	θaːvarn
thafarnwr	θavarnʊr
thaflu	θavli
thaith	θai̯θ
thal	θal
thala	θala
thala	θaːla
thalai	θalai̯
thalai	θalɛ
thalai	θaːlai̯
thalai	θaːlɛ
thalcen	θalkɛn
thalent	θalɛnt
thalent	θaːlɛnt
thaler	θalɛr
thaler	θaːlɛr
thali	θali
thali	θaːli
thaliadau	θaljadai̯
thaliadau	θaljadɛ
thaliadau	θaljaːdai̯
thaliadau	θaljaːdɛ
thalo	θalɔ
thalo	θaːlɔ
thalu	θali
thalu	θaːli
tharian	θarjan
tharianau	θarjanai̯
tharianau	θarjanɛ
tharianau	θarjaːnai̯
tharianau	θarjaːnɛ
tharw	θaru
tharw	θaːru
thatws	θatʊs
thaw	θau̯
thawel	θau̯ɛl
thebyg	θeːbɪɡ
thebyg	θɛbɪɡ
thegan	θeːɡan
thegan	θɛɡan
thei	θei̯
theigr	θei̯ɡr
theigrod	θei̯ɡrɔd
theirw	θei̯ru
theisen	θei̯sɛn
theisen	θei̯ʃɛn
theisen	θiːʃɛn
theledu	θɛleːdi
theledu	θɛlɛdi
thelyn	θeːlɪn
thelyn	θɛlɪn
thelynor	θɛlənɔr
thelynores	θɛlənoːrɛs
thelynores	θɛlənɔrɛs
thematig	θɛmatɪɡ
theulu	θei̯li
theulu	θiːli
thew	θɛu̯
thewed	θɛu̯ɛd
thewi	θɛu̯i
theyrnaddoliant	θei̯rnaðɔljant
theyrnas	θei̯rnas
thi	θiː
thor	θɔr
thorrent	θɔrɛnt
thorrid	θɔrɪd
thraed	θrai̯d
thraed	θraːd
thrannoeth	θranɔi̯θ
thrawant	θrau̯ant
thre	θreː
threfydd	θreːvɪð
threfydd	θrɛvɪð
threisiwr	θrei̯sjʊr
threisiwr	θrei̯ʃʊr
thrennydd	θrɛnɪð
thro	θroː
throed	θroːd
throed	θrɔi̯d
throednoeth	θrɔi̯dnɔi̯θ
throes	θrɔi̯s
throi	θrɔi̯
thrwydded	θrʊi̯ðɛd
thrwyddedau	θrʊi̯ðeːdai̯
thrwyddedau	θrʊi̯ðeːdɛ
thrwyddedau	θrʊi̯ðɛdai̯
thrwyddedau	θrʊi̯ðɛdɛ
thrwyn	θrʊi̯n
thrydanwr	θrədanʊr
thrydanwr	θrədaːnʊr
thu	θiː
thud	θiːd
thudalen	θɪdalɛn
thudalen	θɪdaːlɛn
thwrci	θʊrki
thwymyn	θʊi̯mɪn
thyn	θɪn
thyrrau	θərai̯
thyrrau	θərɛ
thywyll	θəu̯ɪɬ
thywyll	θəʊi̯ɬ
thâl	θaːl
thân	θaːn
thîm	θiːm
thŵr	θuːr
thŷ	θiː
ti	tiː
ti'n iawn	tiːnjau̯n
ticio	tɪkjɔ
ticio	tɪkɔ
timau	tiːmai̯
timau	tiːmɛ
timau	tɪmai̯
timau	tɪmɛ
timoedd	tiːmɔi̯ð
timoedd	tiːmɔð
timoedd	tɪmɔi̯ð
timoedd	tɪmɔð
tipyn	tɪpɪn
tir	tiːr
tiroedd	tiːrɔi̯ð
tiroedd	tiːrɔð
tiroedd	tɪrɔi̯ð
tiroedd	tɪrɔð
titr	tɪtr
titw tomos las	tɪtutɔmɔslaːs
tiwb	tɪu̯b
tiwlip	tɪu̯lɪp
tlawd	tlau̯d
tlodion	tlɔdjɔn
tlws	tluːs
to	toː
to bach	toːbaːχ
toc	tɔk
tocyn	tɔkɪn
toddf	tɔðv
toddyf	toːðɪv
toddyf	tɔðɪv
toes	tɔi̯s
toesaidd	tɔi̯sai̯ð
toesaidd	tɔi̯sɛð
toesen	tɔi̯sɛn
toeslyd	tɔi̯slɪd
toiled	tɔi̯lɛd
toiledau	tɔi̯leːdai̯
toiledau	tɔi̯leːdɛ
toiledau	tɔi̯lɛdai̯
toiledau	tɔi̯lɛdɛ
toiledi	tɔi̯leːdi
toiledi	tɔi̯lɛdi
tolio	tɔljɔ
tomato	tɔmatɔ
tomatos	tɔmatɔz
ton	tɔn
tonau	toːnai̯
tonau	toːnɛ
tonau	tɔnai̯
tonau	tɔnɛ
tonnau	tɔnai̯
tonnau	tɔnɛ
tor	tɔr
torch	tɔrχ
torchau	tɔrχai̯
torchau	tɔrχɛ
torchi	tɔrχi
torchog	tɔrχɔɡ
torheulo	tɔrhei̯lɔ
torlan	tɔrlan
torlannau	tɔrlanai̯
torlannau	tɔrlanɛ
torra	tɔra
torrai	tɔrai̯
torrai	tɔrɛ
torran	tɔran
torrem	tɔrɛm
torren	tɔrɛn
torrent	tɔrɛnt
torres	tɔrɛs
torret	tɔrɛt
torri	tɔri
torrid	tɔrɪd
torro	tɔrɔ
torsen	tɔrsɛn
torso	tɔrsɔ
torth	tɔrθ
tost	tɔst
tra	traː
traddodiad	traðɔdjad
traddodiadol	traðɔdjadɔl
traddodiadol	traðɔdjaːdɔl
tradwy	tradʊi̯
tradwy	traːdʊi̯
traed	trai̯d
traed	traːd
traeth	trai̯θ
traeth	traːθ
traethawd	trei̯θau̯d
traethodau	trei̯θoːdai̯
traethodau	trei̯θoːdɛ
traethodau	trei̯θɔdai̯
traethodau	trei̯θɔdɛ
trafferth	trafɛrθ
trafferthion	trafɛrθjɔn
trafferthu	trafɛrθi
trafferthus	trafɛrθɪs
trafod	travɔd
trafod	traːvɔd
traidd	trai̯ð
trais	trai̯s
trannoeth	tranɔi̯θ
traphoethi	trafɔi̯θi
trawant	trau̯ant
trawsenw	trau̯seːnu
trawsenw	trau̯sɛnu
trawstrefa	trau̯sdreːva
trawstrefa	trau̯strɛva
tre	treː
trefedigaeth	trɛvɛdɪɡai̯θ
trefedigaeth	trɛvɛdɪɡɛθ
trefedigaethau	trɛvɛdɪɡei̯θai̯
trefedigaethau	trɛvɛdɪɡei̯θɛ
trefgordd	trɛvɡɔrð
trefi	treːvi
trefi	trɛvi
trefor	treːvɔr
trefor	trɛvɔr
trefydd	treːvɪð
trefydd	trɛvɪð
trefynwy	trɛvənʊi̯
treiddio	treiðjɔ
treiglad	trei̯ɡlad
treigladau	treiɡladai̯
treigladau	treiɡladaɛ
treigladau	treiɡlaːdai̯
treigladau	treiɡlaːdɛ
treisio	trei̯sjɔ
treisio	trei̯ʃɔ
treisiol	trei̯sjɔl
treisiol	trei̯ʃɔl
treisiwr	trei̯sjʊr
treisiwr	trei̯ʃʊr
trenau	treːnai̯
trenau	treːnɛ
trenau	trɛnai̯
trenau	trɛnɛ
trengholiad	trɛŋhɔljad
trengholiadau	trɛŋhɔljadai̯
trengholiadau	trɛŋhɔljadɛ
trengholiadau	trɛŋhɔljaːdai̯
trengholiadau	trɛŋhɔljaːdɛ
trennydd	trɛnɪð
tri	triː
tri ar ddeg	triːarðeːɡ
tri ar hugain	triːarhiːɡai̯n
tri ar hugain	triːarhiːɡɛn
tri ar hugain	triːarhɪɡai̯n
tri ar hugain	triːarhɪɡɛn
trigain	triːɡai̯n
trigain	triːɡɛn
trigain	trɪɡai̯n
trigain	trɪɡɛn
trigeiniau	trɪɡei̯njai̯
trigeiniau	trɪɡei̯njɛ
trin	triːn
triongl	triːɔŋl
trist	trɪst
tro	troː
troa	troːa
troa	trɔa
troad y rhod	troːadər̥oːd
troan	troːan
troan	trɔan
trodd	troːð
troed	troːd
troed	trɔi̯d
troedfedd	trɔdvɛð
troedfedd	trɔi̯dvɛð
troednoeth	trɔi̯dnɔi̯θ
troen	trɔi̯n
troer	trɔi̯r
troes	trɔi̯s
troet	trɔi̯t
trof	troːv
troi	trɔi̯
troid	trɔi̯d
trois	trɔi̯s
troli	trɔli
trolïau	trɔliai̯
trolïau	trɔliɛ
trolïau	trɔliːai̯
trolïau	trɔliːɛ
trom	trɔm
tros	trɔs
troseddu	trɔseːði
troseddu	trɔsɛði
trosi	trɔsi
trueni	treːni
trueni	trieːni
trueni	triɛni
trueni	trɛni
trwbl	truːbʊl
trwbl	trʊbl
trwbl	trʊbʊl
trwblus	trʊblɪs
trwchus	truːχɪs
trwchus	trʊχɪs
trwm	trʊm
trwnc	trʊŋk
trwsgl	trʊsɡl
trwy	trʊi̯
trwydded	trʊi̯ðɛd
trwyddedau	trʊi̯ðeːdai̯
trwyddedau	trʊi̯ðeːdɛ
trwyddedau	trʊi̯ðɛdai̯
trwyddedau	trʊi̯ðɛdɛ
trwyn	trʊi̯n
trwynol	trʊi̯nɔl
trwyth	trʊi̯θ
try	triː
trybedd	trəbɛð
trydan	trədan
trydanwr	trədanʊr
trydanwr	trədaːnʊr
trydanwyr	trədanwɪr
trydar	trədar
trydydd	trədɪð
trydydd	trɪdɪð
tryfer	trəvɛr
tryferi	trəveːri
tryferi	trəvɛri
tryferu	trəveːri
tryferu	trəvɛri
trymhau	trəmhai̯
trywel	trəu̯ɛl
tryweli	trəu̯eːli
tryweli	trəu̯ɛli
trywelion	trəu̯ɛljɔn
trên	treːn
trôi	troːi̯
tsimpansî	tʃɪmpanziː
tu	tiː
tu ôl i	tioːli
tu ôl i	tjoːli
tua	tiːa
tua thref	tiaθreːv
tua thref	tiːaθreːv
tua thref	ʃaθreː
tuag	tiːaɡ
tud	tiːd
tudalen	tɪdalɛn
tudalen	tɪdaːlɛn
tudalen we	tɪdalɛnweː
tudalen we	tɪdaːlɛnweː
tudalennau	tɪdalɛnai̯
tudalennau	tɪdalɛnɛ
tudalennau gwe	tɪdalɛnai̯ɡweː
tudalennau gwe	tɪdalɛnɛɡweː
tudno	tɪdnɔ
tun te	tɪnteː
turtur	tɪrtɪr
twf	tuːv
twitter	twɪtər
twll	tʊɬ
twll yn y wal	tʊɬənəwal
twlu	tuːli
twlu	tʊli
twmffat	tʊmfat
twndish	tʊndɪʃ
twng	tʊŋ
twp	tʊp
twr	tʊr
twrch	tʊrχ
twrci	tʊrki
twrf	tʊrv
twrw	tuːru
twrw	tʊru
twyllwr du	tʊi̯ɬʊrdiː
twyllwyr duon	tʊi̯ɬwɪrdiɔn
twyllwyr duon	tʊi̯ɬwɪrdiːɔn
twymo	tʊi̯mɔ
twymyn	tʊi̯mɪn
